,bov,skill,agility,power,mentality,defending,goalkeeping,total_stats
14046,59,16.06237840420901,71.0,263,248,4.624972813284271,4.110873864173311,1528
14047,65,16.30950643030009,69.0,301,208,3.8918202981106265,3.828641396489095,1506
14048,73,16.852299546352718,57.0,368,246,4.74493212836325,3.9318256327243257,1677
14049,66,16.76305461424021,70.0,330,234,3.8501476017100584,3.784189633918261,1570
14050,64,16.15549442140351,67.0,314,258,4.672828834461906,3.9512437185814275,1601
14051,67,16.186414056238647,72.0,316,277,4.30406509320417,4.174387269895637,1662
14052,62,15.264337522473747,66.0,326,253,4.2626798770413155,3.6635616461296463,1503
14053,63,15.394804318340652,58.0,313,223,3.7612001156935624,3.9512437185814275,1443
14054,72,18.16590212458495,63.0,406,341,4.418840607796598,4.02535169073515,1899
14055,73,16.673332000533065,73.0,377,343,4.356708826689592,3.8066624897703196,1815
14056,71,16.73320053068151,73.0,333,280,4.605170185988092,3.970291913552122,1715
14057,62,15.937377450509228,66.0,307,241,4.0943445622221,4.060443010546419,1528
14058,75,16.911534525287763,63.0,341,252,4.110873864173311,3.9318256327243257,1647
14059,68,17.832554500127006,61.0,377,281,4.653960350157523,4.143134726391533,1781
14060,65,17.944358444926362,69.0,343,250,3.970291913552122,3.7376696182833684,1644
14061,70,17.72004514666935,57.0,366,317,4.997212273764115,4.02535169073515,1803
14062,76,18.466185312619388,77.0,363,305,4.553876891600541,4.007333185232471,1876
14063,67,16.822603841260722,80.0,329,283,4.0943445622221,4.143134726391533,1694
14064,66,15.874507866387544,63.0,318,253,4.844187086458591,4.060443010546419,1643
14065,74,17.86057109949175,71.0,370,330,4.634728988229636,3.8501476017100584,1879
14066,70,15.968719422671311,68.0,335,248,4.394449154672439,3.912023005428146,1589
14067,62,15.524174696260024,54.0,292,219,3.970291913552122,3.7612001156935624,1427
14068,71,16.492422502470642,62.0,349,283,4.219507705176107,3.9318256327243257,1680
14069,78,18.05547008526779,57.0,380,318,4.663439094112067,2.833213344056216,1826
14070,69,18.027756377319946,67.0,346,270,4.394449154672439,3.871201010907891,1698
14071,71,15.968719422671311,71.0,344,273,4.406719247264253,3.970291913552122,1682
14072,67,16.852299546352718,60.0,308,271,4.3694478524670215,3.9318256327243257,1597
14073,61,15.811388300841896,59.0,306,244,4.127134385045092,3.9318256327243257,1462
14074,79,17.378147196982766,61.0,386,327,4.394449154672439,4.2626798770413155,1862
14075,65,15.297058540778355,68.0,336,237,4.3694478524670215,3.8501476017100584,1510
14076,73,18.303005217723125,64.0,359,324,4.68213122712422,4.02535169073515,1883
14077,71,17.146428199482248,48.0,344,334,4.867534450455582,4.07753744390572,1784
14078,67,16.186414056238647,53.0,323,309,4.2626798770413155,3.8066624897703196,1606
14079,64,16.881943016134134,75.0,314,263,4.2626798770413155,4.127134385045092,1644
14080,66,16.583123951777,66.0,352,269,4.553876891600541,3.970291913552122,1669
14081,61,14.142135623730951,55.0,319,247,4.343805421853684,3.8918202981106265,1407
14082,69,16.09347693943108,64.0,303,250,4.2626798770413155,3.8918202981106265,1516
14083,62,15.394804318340652,61.0,284,220,3.7376696182833684,3.9889840465642745,1437
14084,63,15.874507866387544,64.0,333,273,4.6913478822291435,3.871201010907891,1591
14085,78,18.24828759089466,72.0,371,347,4.430816798843313,4.0943445622221,1921
14086,63,14.966629547095765,73.0,302,209,4.07753744390572,4.110873864173311,1460
14087,64,17.52141546793523,70.0,280,270,4.30406509320417,4.174387269895637,1631
14088,71,16.0,61.0,350,256,4.04305126783455,3.912023005428146,1571
14089,72,16.492422502470642,76.0,384,305,4.859812404361672,3.9889840465642745,1815
14090,70,17.0,64.0,385,305,4.7535901911063645,4.30406509320417,1811
14091,64,15.231546211727817,53.0,361,262,4.0943445622221,4.2626798770413155,1556
14092,54,13.820274961085254,60.0,282,223,4.219507705176107,3.9512437185814275,1344
14093,66,15.968719422671311,52.0,285,244,4.174387269895637,3.912023005428146,1500
14094,62,13.96424004376894,51.0,279,226,3.713572066704308,4.060443010546419,1347
14095,72,16.55294535724685,73.0,351,274,4.060443010546419,3.912023005428146,1672
14096,64,15.968719422671311,66.0,335,283,4.3694478524670215,4.219507705176107,1637
14097,55,14.696938456699069,55.0,268,208,4.02535169073515,3.4657359027997265,1294
14098,64,16.186414056238647,34.0,287,282,4.465908118654584,4.204692619390966,1477
14099,60,15.297058540778355,66.0,284,232,3.970291913552122,3.8066624897703196,1398
14100,60,17.029386365926403,27.0,235,257,3.7376696182833684,3.713572066704308,1341
14101,73,18.138357147217054,75.0,382,338,4.499809670330265,4.127134385045092,1910
14102,64,15.748015748023622,88.0,357,293,4.584967478670572,3.8066624897703196,1733
14103,67,15.874507866387544,64.0,340,268,4.30406509320417,4.07753744390572,1618
14104,63,14.966629547095765,46.0,301,242,4.30406509320417,3.784189633918261,1410
14105,70,16.97056274847714,67.0,342,277,4.564348191467836,3.044522437723423,1675
14106,67,17.175564037317667,60.0,336,242,4.442651256490317,3.9512437185814275,1568
14107,53,14.071247279470288,65.0,254,204,3.713572066704308,3.912023005428146,1291
14108,72,17.69180601295413,52.0,384,338,4.700480365792417,4.07753744390572,1790
14109,58,14.177446878757825,60.0,290,189,4.07753744390572,3.828641396489095,1356
14110,59,15.556349186104045,73.0,298,237,4.110873864173311,3.7612001156935624,1462
14111,67,16.1245154965971,66.0,355,241,3.6635616461296463,3.828641396489095,1560
14112,74,17.46424919657298,70.0,342,318,4.653960350157523,3.9889840465642745,1814
14113,61,14.560219778561036,55.0,328,233,4.204692619390966,3.4965075614664802,1405
14114,64,16.278820596099706,61.0,291,245,3.828641396489095,3.784189633918261,1448
14115,65,16.186414056238647,34.0,338,279,4.564348191467836,4.060443010546419,1585
14116,75,18.05547008526779,77.0,372,293,4.6443908991413725,3.9889840465642745,1896
14117,63,15.652475842498529,55.0,305,233,4.07753744390572,3.6109179126442243,1442
14118,67,16.278820596099706,64.0,312,277,3.9512437185814275,3.4965075614664802,1563
14119,63,15.459624833740307,59.0,328,218,3.9318256327243257,3.912023005428146,1467
14120,60,15.427248620541512,56.0,333,249,4.07753744390572,4.1588830833596715,1492
14121,68,17.26267650163207,71.0,323,223,3.9512437185814275,3.6888794541139363,1584
14122,66,15.684387141358123,68.0,341,255,4.07753744390572,4.007333185232471,1580
14123,71,16.522711641858304,67.0,339,260,3.8501476017100584,3.871201010907891,1616
14124,67,16.09347693943108,63.0,314,239,3.6375861597263857,3.8066624897703196,1530
14125,73,16.401219466856727,84.0,375,324,4.48863636973214,3.9318256327243257,1831
14126,76,18.083141320025124,66.0,338,303,4.127134385045092,3.7376696182833684,1751
14127,65,14.832396974191326,51.0,307,247,3.871201010907891,3.970291913552122,1450
14128,66,15.620499351813308,60.0,301,235,3.784189633918261,4.02535169073515,1497
14129,75,17.05872210923198,32.0,393,340,4.465908118654584,4.143134726391533,1815
14130,60,14.52583904633395,59.0,283,211,4.060443010546419,4.007333185232471,1385
14131,78,17.05872210923198,90.0,394,303,4.6443908991413725,4.204692619390966,1934
14132,58,14.2828568570857,55.0,279,219,3.7376696182833684,3.912023005428146,1340
14133,62,15.165750888103101,65.0,295,267,4.330733340286331,3.871201010907891,1503
14134,69,16.278820596099706,64.0,350,245,4.143134726391533,4.219507705176107,1581
14135,74,17.175564037317667,45.0,357,348,4.812184355372417,4.02535169073515,1769
14136,71,16.822603841260722,53.0,368,308,4.3694478524670215,3.9512437185814275,1675
14137,61,14.730919862656235,63.0,371,319,4.762173934797756,4.30406509320417,1636
14138,65,15.620499351813308,53.0,295,237,3.8918202981106265,3.58351893845611,1436
14139,66,17.146428199482248,74.0,322,284,4.430816798843313,4.248495242049359,1682
14140,67,17.05872210923198,58.0,363,305,4.343805421853684,4.0943445622221,1698
14141,78,18.65475810617763,78.0,413,345,4.74493212836325,4.007333185232471,2003
14142,68,16.76305461424021,52.0,330,328,4.804021044733257,4.007333185232471,1713
14143,71,17.08800749063506,73.0,357,309,4.23410650459726,3.8918202981106265,1741
14144,62,15.427248620541512,59.0,312,228,3.6109179126442243,4.127134385045092,1457
14145,70,17.776388834631177,64.0,346,319,4.770684624465665,4.174387269895637,1788
14146,58,14.177446878757825,53.0,296,223,4.127134385045092,3.828641396489095,1372
14147,68,15.811388300841896,73.0,337,260,4.574710978503383,4.060443010546419,1645
14148,64,16.431676725154983,51.0,330,265,4.189654742026425,3.8918202981106265,1519
14149,62,15.7797338380595,81.0,316,212,3.9889840465642745,3.9318256327243257,1519
14150,75,18.466185312619388,75.0,364,304,4.07753744390572,4.0943445622221,1852
14151,79,17.916472867168917,73.0,361,314,4.442651256490317,3.9512437185814275,1875
14152,67,17.776388834631177,62.0,353,266,4.290459441148391,4.110873864173311,1710
14153,60,15.620499351813308,70.0,319,236,4.060443010546419,3.784189633918261,1519
14154,70,16.217274740226856,65.0,364,301,4.248495242049359,4.110873864173311,1701
14155,72,17.349351572897472,67.0,390,296,4.770684624465665,4.127134385045092,1785
14156,70,17.05872210923198,32.0,350,314,4.276666119016055,4.143134726391533,1660
14157,63,15.165750888103101,55.0,296,269,4.605170185988092,3.8918202981106265,1525
14158,58,16.46207763315433,34.0,275,272,4.356708826689592,4.23410650459726,1480
14159,66,16.1245154965971,71.0,338,248,4.553876891600541,3.6888794541139363,1600
14160,72,17.72004514666935,69.0,366,305,4.382026634673881,3.871201010907891,1784
14161,74,16.3707055437449,70.0,360,314,4.727387818712341,3.970291913552122,1789
14162,70,18.16590212458495,82.0,375,310,4.290459441148391,4.07753744390572,1837
14163,61,15.198684153570664,64.0,284,218,3.9889840465642745,4.0943445622221,1436
14164,68,16.1245154965971,54.0,351,277,4.2626798770413155,4.02535169073515,1605
14165,79,16.73320053068151,67.0,396,326,4.127134385045092,3.970291913552122,1787
14166,83,18.947295321496416,71.0,383,305,4.31748811353631,3.6635616461296463,1906
14167,72,17.029386365926403,68.0,342,288,4.3694478524670215,4.02535169073515,1725
14168,66,14.352700094407323,45.0,343,293,4.59511985013459,4.007333185232471,1538
14169,60,15.427248620541512,58.0,314,264,4.2626798770413155,3.784189633918261,1505
14170,65,16.186414056238647,63.0,319,251,4.07753744390572,4.04305126783455,1537
14171,70,16.583123951777,63.0,349,275,4.31748811353631,3.912023005428146,1650
14172,51,13.038404810405298,59.0,268,165,3.784189633918261,4.143134726391533,1213
14173,69,17.69180601295413,56.0,340,315,4.718498871295094,3.9512437185814275,1768
14174,76,18.110770276274835,68.0,349,318,4.653960350157523,3.9318256327243257,1830
14175,76,18.0,60.0,404,350,4.532599493153256,4.1588830833596715,1914
14176,72,17.029386365926403,66.0,328,299,4.394449154672439,3.970291913552122,1712
14177,75,17.635192088548397,77.0,380,356,4.927253685157205,3.828641396489095,1954
14178,77,18.083141320025124,75.0,347,314,4.31748811353631,4.060443010546419,1856
14179,73,16.583123951777,72.0,341,304,4.465908118654584,4.02535169073515,1743
14180,75,17.60681686165901,70.0,388,313,4.624972813284271,3.9512437185814275,1828
14181,77,18.947295321496416,69.0,390,333,4.584967478670572,4.02535169073515,1947
14182,71,17.97220075561143,69.0,365,325,4.77912349311153,3.970291913552122,1871
14183,71,15.652475842498529,82.0,353,269,4.0943445622221,3.8066624897703196,1674
14184,74,16.97056274847714,56.0,359,300,4.51085950651685,3.828641396489095,1710
14185,69,17.406895185529212,70.0,325,301,4.59511985013459,4.060443010546419,1754
14186,69,17.944358444926362,33.0,330,305,4.110873864173311,3.871201010907891,1656
14187,69,16.881943016134134,67.0,324,296,4.770684624465665,4.007333185232471,1762
14188,63,15.7797338380595,64.0,317,259,4.343805421853684,3.9318256327243257,1541
14189,59,16.06237840420901,62.0,286,254,5.087596335232384,4.007333185232471,1615
14190,79,18.35755975068582,91.0,309,265,4.418840607796598,4.060443010546419,1833
14191,61,15.556349186104045,49.0,277,229,3.8501476017100584,3.970291913552122,1404
14192,72,17.08800749063506,68.0,346,284,4.430816798843313,3.9318256327243257,1733
14193,63,17.029386365926403,67.0,333,248,4.584967478670572,3.871201010907891,1606
14194,63,14.933184523068078,64.0,327,250,4.454347296253507,4.204692619390966,1548
14195,67,15.874507866387544,63.0,308,269,4.532599493153256,3.8066624897703196,1602
14196,59,15.0996688705415,59.0,309,204,3.970291913552122,3.912023005428146,1372
14197,56,13.96424004376894,56.0,273,218,3.8918202981106265,3.970291913552122,1311
14198,75,18.2208671582886,62.0,388,327,4.672828834461906,4.143134726391533,1900
14199,60,15.0,71.0,304,225,3.7376696182833684,4.02535169073515,1439
14200,81,19.77371993328519,70.0,374,319,4.2626798770413155,3.258096538021482,1920
14201,57,13.564659966250536,52.0,298,228,4.0943445622221,3.9889840465642745,1326
14202,65,16.401219466856727,64.0,292,246,3.970291913552122,3.5553480614894135,1489
14203,69,17.204650534085253,50.0,350,292,4.867534450455582,3.912023005428146,1760
14204,64,15.0996688705415,29.0,294,342,4.890349128221754,4.060443010546419,1542
14205,69,17.46424919657298,75.0,341,282,4.02535169073515,4.007333185232471,1704
14206,67,17.146428199482248,47.0,340,323,4.248495242049359,3.9889840465642745,1652
14207,69,18.35755975068582,72.0,357,273,3.9889840465642745,4.02535169073515,1753
14208,71,17.204650534085253,60.0,329,294,4.564348191467836,3.871201010907891,1699
14209,57,15.362291495737216,76.0,316,260,4.477336814478207,3.9889840465642745,1552
14210,63,14.89966442575134,56.0,318,256,4.276666119016055,4.174387269895637,1504
14211,76,18.027756377319946,70.0,370,334,4.382026634673881,4.0943445622221,1876
14212,60,14.106735979665885,60.0,293,202,3.912023005428146,3.871201010907891,1346
14213,66,15.968719422671311,71.0,325,251,4.343805421853684,4.0943445622221,1580
14214,61,14.696938456699069,51.0,307,242,4.31748811353631,3.7376696182833684,1425
14215,80,17.663521732655695,64.0,394,339,4.736198448394496,4.07753744390572,1945
14216,62,15.0996688705415,60.0,252,234,4.0943445622221,3.713572066704308,1387
14217,70,15.905973720586866,52.0,350,271,4.248495242049359,3.9512437185814275,1566
14218,71,17.26267650163207,67.0,349,284,4.219507705176107,4.04305126783455,1709
14219,64,14.696938456699069,62.0,302,220,3.8918202981106265,3.912023005428146,1425
14220,66,15.588457268119896,58.0,351,275,4.189654742026425,3.9512437185814275,1565
14221,75,17.11724276862369,32.0,315,320,4.30406509320417,2.5649493574615367,1585
14222,58,15.588457268119896,67.0,288,249,4.465908118654584,4.0943445622221,1495
14223,62,16.24807680927192,62.0,285,220,4.127134385045092,3.912023005428146,1479
14224,65,16.06237840420901,73.0,312,276,4.465908118654584,3.9889840465642745,1605
14225,59,14.560219778561036,56.0,278,219,3.6888794541139363,4.1588830833596715,1354
14226,63,14.491376746189438,30.0,326,248,4.3694478524670215,3.713572066704308,1396
14227,54,14.071247279470288,60.0,288,225,3.828641396489095,4.02535169073515,1330
14228,70,16.673332000533065,67.0,338,239,4.1588830833596715,4.174387269895637,1659
14229,58,14.798648586948742,58.0,307,228,3.8501476017100584,3.871201010907891,1403
14230,63,15.620499351813308,70.0,294,202,3.7376696182833684,3.4965075614664802,1428
14231,72,17.549928774784245,72.0,377,318,4.77912349311153,4.02535169073515,1885
14232,74,16.76305461424021,52.0,326,355,4.564348191467836,4.127134385045092,1733
14233,61,16.583123951777,55.0,305,216,4.2626798770413155,3.9512437185814275,1475
14234,59,15.033296378372908,56.0,276,225,4.0943445622221,3.8501476017100584,1414
14235,59,14.52583904633395,65.0,290,201,3.6888794541139363,3.871201010907891,1324
14236,59,16.15549442140351,75.0,297,255,4.189654742026425,4.02535169073515,1509
14237,61,15.0996688705415,73.0,307,218,4.276666119016055,4.204692619390966,1498
14238,73,17.578395831246947,72.0,329,283,4.382026634673881,4.0943445622221,1759
14239,73,15.905973720586866,67.0,380,275,4.343805421853684,4.23410650459726,1726
14240,71,17.97220075561143,54.0,364,284,4.31748811353631,3.871201010907891,1699
14241,69,17.233687939614086,85.0,333,272,4.31748811353631,4.007333185232471,1731
14242,68,14.966629547095765,68.0,348,278,4.406719247264253,3.8918202981106265,1606
14243,72,16.0,60.0,345,285,4.31748811353631,4.007333185232471,1622
14244,59,15.264337522473747,68.0,289,211,4.0943445622221,4.04305126783455,1419
14245,62,15.524174696260024,51.0,318,236,4.477336814478207,4.1588830833596715,1487
14246,75,17.08800749063506,62.0,357,319,4.890349128221754,3.970291913552122,1822
14247,67,15.716233645501712,63.0,333,278,3.5553480614894135,3.8066624897703196,1563
14248,67,16.0312195418814,61.0,359,257,4.110873864173311,3.8918202981106265,1579
14249,73,15.524174696260024,45.0,341,298,4.23410650459726,3.828641396489095,1594
14250,87,20.322401432901575,76.0,409,386,4.941642422609304,5.030437921392435,2316
14251,76,18.547236990991408,64.0,352,352,4.762173934797756,4.007333185232471,1914
14252,61,16.673332000533065,62.0,303,228,4.060443010546419,3.7612001156935624,1523
14253,79,19.05255888325765,79.0,371,343,4.804021044733257,3.6375861597263857,2015
14254,67,16.583123951777,76.0,315,276,4.727387818712341,3.8066624897703196,1683
14255,64,16.97056274847714,48.0,288,255,4.07753744390572,4.04305126783455,1489
14256,70,17.05872210923198,72.0,345,260,3.912023005428146,4.060443010546419,1702
14257,64,17.26267650163207,44.0,302,286,3.970291913552122,3.912023005428146,1552
14258,80,18.083141320025124,59.0,389,326,4.48863636973214,4.02535169073515,1905
14259,57,15.7797338380595,61.0,283,220,4.143134726391533,3.6635616461296463,1403
14260,69,17.832554500127006,62.0,335,334,4.7535901911063645,4.007333185232471,1798
14261,72,18.275666882497067,45.0,327,315,4.248495242049359,3.912023005428146,1654
14262,62,15.491933384829668,34.0,277,248,4.330733340286331,3.8918202981106265,1417
14263,58,14.177446878757825,57.0,317,196,3.8066624897703196,3.4657359027997265,1322
14264,54,14.177446878757825,64.0,264,197,3.912023005428146,3.9889840465642745,1291
14265,64,14.933184523068078,65.0,343,292,4.844187086458591,4.04305126783455,1653
14266,69,16.911534525287763,48.0,384,342,4.6913478822291435,3.9512437185814275,1772
14267,86,18.894443627691185,74.0,422,390,4.969813299576001,3.970291913552122,2144
14268,80,18.16590212458495,57.0,388,362,4.844187086458591,4.007333185232471,1973
14269,57,14.730919862656235,66.0,311,235,3.9512437185814275,3.970291913552122,1428
14270,58,14.45683229480096,58.0,304,230,4.465908118654584,3.4657359027997265,1429
14271,64,15.066519173319364,65.0,318,305,4.248495242049359,4.07753744390572,1587
14272,73,17.146428199482248,71.0,386,315,4.418840607796598,3.9512437185814275,1835
14273,61,14.560219778561036,59.0,302,257,4.248495242049359,3.912023005428146,1471
14274,81,17.72004514666935,72.0,394,332,4.5217885770490405,3.912023005428146,1934
14275,75,16.34013463836819,78.0,381,271,4.174387269895637,3.9512437185814275,1736
14276,68,17.46424919657298,50.0,344,273,4.290459441148391,3.9318256327243257,1594
14277,62,15.198684153570664,60.0,315,220,3.912023005428146,3.6109179126442243,1394
14278,70,15.811388300841896,71.0,335,250,4.330733340286331,4.23410650459726,1632
14279,56,14.866068747318506,61.0,268,215,4.204692619390966,3.6635616461296463,1343
14280,64,15.297058540778355,55.0,349,288,4.394449154672439,4.007333185232471,1568
14281,68,16.792855623746664,72.0,336,290,4.23410650459726,4.143134726391533,1699
14282,72,16.24807680927192,62.0,376,284,3.912023005428146,4.204692619390966,1662
14283,62,15.427248620541512,56.0,339,243,4.343805421853684,4.143134726391533,1498
14284,61,15.297058540778355,72.0,327,234,4.23410650459726,4.007333185232471,1526
14285,60,15.066519173319364,47.0,305,231,4.0943445622221,3.8918202981106265,1412
14286,75,17.11724276862369,75.0,349,293,4.343805421853684,4.07753744390572,1763
14287,79,18.384776310850235,56.0,386,328,4.418840607796598,4.060443010546419,1893
14288,69,15.588457268119896,40.0,331,267,4.276666119016055,3.9889840465642745,1505
14289,72,16.822603841260722,64.0,339,224,4.23410650459726,3.8066624897703196,1608
14290,61,15.198684153570664,47.0,306,239,3.9889840465642745,3.8066624897703196,1403
14291,60,14.89966442575134,74.0,286,203,4.248495242049359,3.784189633918261,1407
14292,57,13.74772708486752,52.0,301,199,3.784189633918261,3.828641396489095,1326
14293,50,13.30413469565007,50.0,240,205,3.5263605246161616,3.8918202981106265,1181
14294,68,15.427248620541512,73.0,304,247,4.356708826689592,4.143134726391533,1579
14295,71,17.233687939614086,62.0,365,310,4.997212273764115,4.0943445622221,1820
14296,64,16.401219466856727,76.0,338,259,4.127134385045092,4.02535169073515,1623
14297,67,16.46207763315433,66.0,366,291,3.9318256327243257,4.060443010546419,1657
14298,65,16.0312195418814,48.0,351,284,4.442651256490317,4.0943445622221,1607
14299,66,16.46207763315433,60.0,325,243,4.2626798770413155,3.828641396489095,1492
14300,56,15.198684153570664,60.0,301,211,4.343805421853684,3.9512437185814275,1395
14301,76,18.466185312619388,61.0,366,309,4.248495242049359,3.9512437185814275,1795
14302,69,16.881943016134134,68.0,346,319,4.6443908991413725,3.9318256327243257,1718
14303,63,15.459624833740307,57.0,292,238,4.143134726391533,3.9318256327243257,1475
14304,63,16.09347693943108,64.0,294,263,4.718498871295094,3.9318256327243257,1598
14305,79,17.663521732655695,64.0,372,326,4.454347296253507,3.871201010907891,1836
14306,68,16.911534525287763,62.0,351,255,4.248495242049359,3.970291913552122,1648
14307,74,17.86057109949175,89.0,362,324,4.709530201312334,3.9318256327243257,1890
14308,68,16.881943016134134,63.0,331,279,4.2626798770413155,3.784189633918261,1620
14309,64,14.594519519326424,54.0,333,238,4.23410650459726,3.912023005428146,1422
14310,67,16.703293088490067,59.0,329,282,4.110873864173311,3.9889840465642745,1566
14311,70,15.652475842498529,73.0,372,272,4.204692619390966,3.9318256327243257,1611
14312,74,18.2208671582886,62.0,370,329,4.290459441148391,4.143134726391533,1821
14313,59,14.966629547095765,52.0,270,205,3.8066624897703196,3.912023005428146,1332
14314,73,17.916472867168917,71.0,359,279,3.970291913552122,4.0943445622221,1743
14315,65,15.84297951775486,66.0,324,234,4.060443010546419,3.9512437185814275,1553
14316,64,15.937377450509228,65.0,282,231,4.1588830833596715,4.02535169073515,1529
14317,61,14.52583904633395,62.0,298,214,3.9512437185814275,3.9889840465642745,1413
14318,58,15.033296378372908,74.0,274,213,3.912023005428146,4.110873864173311,1424
14319,67,17.88854381999832,70.0,336,301,4.584967478670572,4.007333185232471,1748
14320,61,15.165750888103101,55.0,300,226,4.02535169073515,4.110873864173311,1423
14321,66,16.55294535724685,33.0,344,296,4.574710978503383,4.07753744390572,1613
14322,64,16.278820596099706,73.0,259,217,4.007333185232471,3.970291913552122,1474
14323,74,17.663521732655695,53.0,344,317,4.477336814478207,3.8066624897703196,1761
14324,68,16.76305461424021,73.0,334,255,3.7612001156935624,3.8918202981106265,1622
14325,62,16.24807680927192,62.0,319,281,4.356708826689592,3.6888794541139363,1588
14326,67,17.635192088548397,75.0,340,275,4.6443908991413725,4.07753744390572,1778
14327,59,16.15549442140351,53.0,280,205,3.828641396489095,3.9512437185814275,1411
14328,65,14.352700094407323,58.0,329,274,4.060443010546419,4.0943445622221,1510
14329,75,17.233687939614086,77.0,328,278,4.343805421853684,3.828641396489095,1743
14330,68,17.204650534085253,69.0,348,298,4.330733340286331,4.060443010546419,1708
14331,72,17.08800749063506,64.0,338,286,4.127134385045092,4.04305126783455,1706
14332,65,16.703293088490067,70.0,342,277,4.543294782270004,3.912023005428146,1690
14333,61,15.684387141358123,65.0,323,232,4.04305126783455,4.02535169073515,1492
14334,57,13.856406460551018,58.0,267,210,3.828641396489095,3.9889840465642745,1315
14335,74,17.88854381999832,71.0,376,315,4.584967478670572,4.0943445622221,1843
14336,68,15.297058540778355,50.0,326,275,4.7535901911063645,3.7376696182833684,1559
14337,65,17.578395831246947,77.0,330,289,4.31748811353631,4.060443010546419,1721
14338,69,17.05872210923198,67.0,351,301,4.290459441148391,3.8918202981106265,1666
14339,73,17.378147196982766,64.0,318,330,4.709530201312334,3.8066624897703196,1792
14340,67,17.204650534085253,57.0,333,271,3.871201010907891,3.9889840465642745,1626
14341,66,16.15549442140351,68.0,363,256,4.204692619390966,4.07753744390572,1613
14342,63,15.459624833740307,35.0,319,281,4.418840607796598,4.04305126783455,1475
14343,70,15.329709716755891,51.0,323,285,4.04305126783455,4.07753744390572,1564
14344,78,19.8997487421324,79.0,352,335,4.564348191467836,4.060443010546419,1964
14345,74,17.26267650163207,39.0,370,352,4.762173934797756,3.713572066704308,1820
14346,73,17.233687939614086,78.0,358,297,4.290459441148391,3.970291913552122,1812
14347,62,15.264337522473747,60.0,321,239,4.127134385045092,4.02535169073515,1459
14348,75,17.635192088548397,38.0,353,343,4.51085950651685,4.174387269895637,1768
14349,61,15.491933384829668,68.0,289,222,3.9512437185814275,3.713572066704308,1427
14350,55,14.142135623730951,56.0,289,201,3.5553480614894135,3.9318256327243257,1273
14351,74,18.57417562100671,67.0,343,338,4.574710978503383,4.174387269895637,1889
14352,64,14.38749456993816,55.0,300,210,4.07753744390572,4.07753744390572,1405
14353,69,16.822603841260722,55.0,349,283,4.465908118654584,4.110873864173311,1680
14354,70,16.792855623746664,64.0,351,298,4.68213122712422,3.9889840465642745,1712
14355,56,15.231546211727817,53.0,290,195,3.912023005428146,3.5553480614894135,1304
14356,69,16.73320053068151,68.0,302,313,4.465908118654584,3.1354942159291497,1672
14357,65,16.492422502470642,60.0,308,257,4.418840607796598,4.0943445622221,1583
14358,71,17.88854381999832,76.0,360,318,4.624972813284271,4.04305126783455,1846
14359,67,16.3707055437449,37.0,320,231,4.406719247264253,3.9512437185814275,1504
14360,72,15.874507866387544,49.0,354,273,4.23410650459726,3.871201010907891,1604
14361,72,15.716233645501712,41.0,372,259,4.174387269895637,4.060443010546419,1622
14362,70,16.492422502470642,57.0,351,246,4.189654742026425,3.871201010907891,1585
14363,67,16.941074346097416,77.0,295,258,4.174387269895637,3.828641396489095,1614
14364,62,15.198684153570664,56.0,319,248,4.2626798770413155,3.8918202981106265,1486
14365,72,17.69180601295413,71.0,361,307,4.812184355372417,4.04305126783455,1849
14366,57,14.247806848775006,64.0,276,234,4.394449154672439,3.828641396489095,1392
14367,75,17.26267650163207,73.0,354,321,4.48863636973214,3.6109179126442243,1808
14368,56,14.212670403551895,61.0,270,203,3.8066624897703196,3.9318256327243257,1322
14369,63,15.459624833740307,58.0,329,206,4.454347296253507,3.828641396489095,1465
14370,71,15.329709716755891,58.0,360,247,4.07753744390572,4.060443010546419,1592
14371,62,15.556349186104045,77.0,280,221,4.007333185232471,4.007333185232471,1441
14372,69,17.349351572897472,61.0,367,279,4.143134726391533,4.04305126783455,1674
14373,72,16.911534525287763,52.0,389,325,4.7535901911063645,3.970291913552122,1803
14374,68,16.217274740226856,68.0,349,335,4.007333185232471,4.1588830833596715,1705
14375,71,16.941074346097416,65.0,344,301,3.970291913552122,4.060443010546419,1699
14376,66,14.035668847618199,70.0,342,261,4.07753744390572,3.871201010907891,1494
14377,65,16.73320053068151,72.0,342,275,4.543294782270004,4.04305126783455,1709
14378,60,15.394804318340652,67.0,313,224,3.8918202981106265,3.9889840465642745,1458
14379,66,15.684387141358123,58.0,306,244,4.04305126783455,3.9512437185814275,1533
14380,59,16.1245154965971,77.0,234,227,4.276666119016055,3.912023005428146,1458
14381,70,14.422205101855956,58.0,358,262,4.6913478822291435,4.02535169073515,1614
14382,58,15.132745950421556,59.0,285,215,4.007333185232471,3.9512437185814275,1397
14383,70,17.11724276862369,55.0,391,301,4.356708826689592,4.110873864173311,1752
14384,68,18.0,72.0,352,283,4.454347296253507,4.2626798770413155,1777
14385,68,16.06237840420901,63.0,340,280,4.553876891600541,3.9318256327243257,1640
14386,66,15.811388300841896,55.0,294,236,4.1588830833596715,3.9512437185814275,1462
14387,75,16.217274740226856,33.0,377,319,4.77912349311153,3.912023005428146,1745
14388,58,14.594519519326424,47.0,254,214,3.6888794541139363,3.713572066704308,1274
14389,70,17.663521732655695,74.0,349,263,3.9318256327243257,4.0943445622221,1711
14390,68,17.320508075688775,63.0,351,306,4.2626798770413155,2.995732273553991,1662
