,weight,w/f,sm,ir,hits,inch_height,bov,skill,agility,power,mentality,defending,goalkeeping,total_stats
15664,141,3,3,1,5.0,67,70,4.154837722659222,87.0,345,236,1.3691038556058743,1.3247380861805318,1678
15665,220,3,3,1,17.0,75,68,4.209518398423904,55.0,366,309,1.611562712266506,1.3425100134968837,1796
15666,168,3,4,2,90.0,70,72,4.284572294953817,82.0,387,303,1.5271796258079011,1.3835365735581087,1912
15667,159,3,3,1,100.0,73,78,4.154837722659222,71.0,365,314,1.4252465486463906,1.3835365735581087,1779
15668,154,3,4,1,22.0,68,73,4.31289638615841,77.0,303,248,1.511295614460169,1.4431723270012284,1715
15669,176,3,3,1,13.0,75,69,4.08329915638483,50.0,337,285,1.5514907132708071,1.3835365735581087,1674
15670,165,2,3,1,87.0,74,73,4.175595259859688,77.0,369,331,1.654623228243748,1.3691038556058743,1939
15671,157,4,4,1,7.0,66,76,4.403489460605682,71.0,339,327,1.453173761903945,1.3691038556058743,1888
15672,174,4,3,3,30.0,72,78,4.4151544355342685,76.0,346,317,1.511295614460169,1.3053227409632366,1909
15673,170,4,3,1,7.0,72,68,4.3160092690119605,53.0,305,305,1.5136524718106426,1.436201191916192,1718
15674,161,3,2,1,14.0,69,68,4.290915128445443,72.0,296,255,1.533577726591972,1.3184623205053285,1687
15675,168,2,4,3,35.0,71,77,4.31289638615841,73.0,341,310,1.3481114856713152,1.3588769911382217,1802
15676,198,4,3,1,11.0,76,67,4.165255283040581,55.0,328,273,1.5227830126997552,1.392612283633577,1663
15677,172,4,3,1,4.0,71,65,4.158318947097563,63.0,301,229,1.3367528183009176,1.3691038556058743,1532
15678,161,3,3,1,27.0,71,68,4.075935196471621,66.0,319,225,1.3367528183009176,1.3425100134968837,1540
15679,165,3,3,1,3.0,71,64,3.9194759210559282,54.0,290,239,1.3247380861805318,1.3425100134968837,1437
15680,165,3,2,1,6.0,70,68,4.042293240027026,61.0,315,249,1.493880539808272,1.3835365735581087,1598
15681,168,3,3,1,4.0,72,67,4.086966245088166,70.0,337,302,1.590311111517258,1.3640546328884455,1794
15682,183,3,2,1,3.0,74,59,3.7652950586584613,46.0,308,241,1.4964725796851872,1.4214526816086592,1405
15683,154,3,3,1,4.0,69,67,3.8815614349536403,69.0,310,223,1.4626737779454593,1.3481114856713152,1515
15684,179,4,3,1,57.0,74,74,4.057348596454873,62.0,366,286,1.524994838195378,1.3119942346184028,1744
15685,150,3,2,1,3.0,71,57,3.7511661226171107,74.0,288,182,1.3691038556058743,1.3788396218579066,1362
15686,159,3,3,1,23.0,71,72,4.212865930610521,65.0,347,248,1.4214526816086592,1.3788396218579066,1695
15687,165,3,2,1,3.0,71,66,4.015534272870435,67.0,325,233,1.392612283633577,1.3367528183009176,1549
15688,176,4,4,1,17.0,70,76,4.3314735413359875,74.0,384,311,1.417583312645218,1.3640546328884455,1899
15689,168,3,3,1,3.0,72,66,4.053600464421103,68.0,339,336,1.639635655072424,1.396999671219974,1837
15690,152,3,3,1,4.0,71,71,4.355877174692862,76.0,353,301,1.50648771329857,1.4012920835590674,1872
15691,161,4,3,1,7.0,69,77,4.2750048985348625,75.0,371,315,1.493880539808272,1.3691038556058743,1859
15692,183,3,3,1,7.0,74,64,4.2750048985348625,65.0,328,296,1.4858773557530183,1.4054932385256123,1751
15693,172,4,4,1,201.0,73,80,4.355877174692862,74.0,388,323,1.533577726591972,1.436201191916192,2012
15694,181,4,3,1,7.0,74,71,4.175595259859688,67.0,368,308,1.5514907132708071,1.453173761903945,1834
15695,190,4,3,2,191.0,73,80,4.294076025710976,66.0,388,336,1.53975317897557,1.3367528183009176,1950
15696,165,4,3,1,3.0,71,66,4.133764324515255,75.0,306,259,1.511295614460169,1.392612283633577,1645
15697,187,3,3,1,5.0,73,71,4.209518398423904,44.0,334,268,1.4397184637016933,1.3835365735581087,1659
15698,163,4,4,1,4.0,69,70,4.21953715646217,80.0,345,317,1.5136524718106426,1.3881259789913998,1831
15699,157,3,3,1,15.0,67,75,4.212865930610521,87.0,349,287,1.50648771329857,1.3835365735581087,1846
15700,183,4,2,1,4.0,70,65,4.112363617834367,55.0,303,220,1.3640546328884455,1.4054932385256123,1524
15701,174,3,3,1,6.0,74,70,4.090623489235047,43.0,342,303,1.5136524718106426,1.3740303948169557,1675
15702,154,4,3,1,4.0,70,61,3.8985489805273272,55.0,278,224,1.3119942346184028,1.396999671219974,1419
15703,143,3,3,1,15.0,70,63,3.9069601383266948,73.0,278,270,1.53975317897557,1.3425100134968837,1561
15704,154,3,3,1,3.0,67,60,4.119534287814235,76.0,331,251,1.4289675858306226,1.3308317646057786,1613
15705,194,4,4,1,61.0,76,80,4.40641439709744,77.0,379,323,1.5182757199460604,1.4054932385256123,1967
15706,168,3,3,1,37.0,73,62,4.13729897017652,71.0,293,223,1.5437533966819692,1.396999671219974,1573
15707,165,3,3,1,3.0,72,67,4.13729897017652,78.0,357,266,1.5476647089811362,1.4012920835590674,1743
15708,168,4,4,1,48.0,72,77,4.423842875914664,76.0,337,358,1.5417646344281224,1.3119942346184028,1950
15709,170,4,3,1,15.0,72,74,4.229485053762256,74.0,376,252,1.4746366515748413,1.4012920835590674,1757
15710,154,3,4,2,25.0,69,77,4.37689890912139,78.0,323,351,1.5777794472527427,1.4831304777411851,2003
15711,168,3,2,1,119.0,79,69,4.119534287814235,61.0,314,254,1.5947817710037706,1.3881259789913998,1689
15712,154,4,3,2,28.0,69,72,4.222860937815382,76.0,350,337,1.6180854379591356,1.3184623205053285,1907
15713,187,3,3,1,8.0,74,69,4.086966245088166,65.0,362,299,1.4563938230443614,1.3740303948169557,1667
15714,157,3,4,3,19.0,74,78,4.480497729034658,73.0,326,321,1.4858773557530183,1.298435801589627,1876
15715,187,4,3,1,6.0,75,65,4.175595259859688,62.0,319,285,1.5182757199460604,1.392612283633577,1666
15716,152,3,3,1,8.0,69,69,4.068531105601486,77.0,364,273,1.298435801589627,1.3535647976324747,1680
15717,179,3,2,1,7.0,73,67,3.968376966471762,64.0,336,264,1.4746366515748413,1.3535647976324747,1596
15718,176,4,2,1,18.0,73,67,4.08329915638483,64.0,386,314,1.5495881581091657,1.3835365735581087,1774
15719,139,3,3,1,13.0,66,69,4.189263512215989,77.0,315,284,1.4326183300679207,1.3788396218579066,1728
15720,132,3,3,1,5.0,68,64,4.119534287814235,88.0,289,218,1.535660233235027,1.3367528183009176,1615
15721,132,3,3,1,10.0,67,64,4.034702045517079,90.0,273,241,1.4498980416116356,1.3835365735581087,1560
15722,157,2,2,1,3.0,69,62,4.007789715567548,72.0,297,211,1.3184623205053285,1.4012920835590674,1477
15723,150,3,3,1,9.0,69,71,4.262147595354359,80.0,332,290,1.5159789342503565,1.4136356249281932,1821
15724,183,2,4,1,19.0,76,77,4.4151544355342685,67.0,397,354,1.639635655072424,1.417583312645218,2120
15725,172,3,3,1,6.0,70,66,4.271801445630948,65.0,319,318,1.5040351003996315,1.3184623205053285,1745
15726,141,4,3,1,5.0,69,73,4.239363248839551,75.0,345,315,1.5976977501549372,1.3308317646057786,1885
15727,185,3,3,1,20.0,73,71,4.175595259859688,66.0,371,264,1.493880539808272,1.392612283633577,1739
15728,161,4,4,1,4.0,69,75,4.39762203989994,82.0,333,299,1.436201191916192,1.3425100134968837,1863
15729,170,3,4,3,67.0,67,78,4.379877406189684,76.0,365,340,1.590311111517258,0.9962288929513948,1962
15730,168,4,3,1,6.0,69,69,4.172157138163568,77.0,338,312,1.5015489517809617,1.4096066464289525,1778
15731,165,3,2,1,3.0,73,65,4.175595259859688,70.0,320,260,1.4831304777411851,1.417583312645218,1668
15732,185,3,3,1,776.0,76,70,4.140824579655875,67.0,325,229,1.3053227409632366,1.3691038556058743,1557
15733,152,3,3,1,37.0,66,70,4.2162055019449864,82.0,341,265,1.53975317897557,1.4289675858306226,1789
15734,179,2,2,1,8.0,74,61,4.007789715567548,68.0,333,241,1.582587535887981,1.3247380861805318,1587
15735,168,3,3,1,20.0,70,71,4.229485053762256,76.0,351,340,1.557077128137304,1.3835365735581087,1883
15736,146,4,4,1,12.0,68,72,4.258915019957202,88.0,351,328,1.5607042729746456,1.3788396218579066,1905
15737,183,3,3,1,18.0,73,68,4.252427697213101,61.0,375,342,1.6440614850208792,1.3740303948169557,1921
15738,146,3,3,1,5.0,69,64,4.079622161069973,73.0,298,242,1.5437533966819692,1.4054932385256123,1613
15739,159,2,3,1,10.0,72,74,4.2750048985348625,78.0,336,280,1.5227830126997552,1.417583312645218,1819
15740,168,3,2,1,3.0,69,66,4.046072854478142,73.0,330,261,1.3425100134968837,1.3184623205053285,1573
15741,181,4,3,2,22.0,71,72,4.300376961256644,65.0,334,289,1.4136356249281932,1.396999671219974,1765
15742,165,3,3,1,10.0,69,71,4.209518398423904,80.0,355,327,1.6304056399335578,1.2913203187398075,1902
15743,159,3,3,1,93.0,66,76,4.3253077270721105,78.0,352,283,1.5677385634836343,1.3640546328884455,1894
15744,152,3,3,1,88.0,70,74,4.133764324515255,80.0,338,273,1.4465648595477707,1.3588769911382217,1734
15745,161,2,3,1,4.0,71,68,4.13022058844706,80.0,332,259,1.4885839460327333,1.3740303948169557,1696
15746,174,3,3,1,5.0,71,64,4.019389807098026,65.0,307,221,1.396999671219974,1.4096066464289525,1503
15747,157,4,4,1,6.0,70,69,4.245910547493899,70.0,280,263,1.5589001622577283,1.392612283633577,1698
15748,143,3,3,1,8.0,67,67,4.042293240027026,87.0,312,244,1.392612283633577,1.3535647976324747,1607
15749,143,3,3,1,6.0,67,70,4.202799273419526,58.0,281,270,1.6047738008405017,1.4289675858306226,1754
15750,157,3,4,1,7.0,71,66,4.212865930610521,66.0,327,301,1.417583312645218,1.3788396218579066,1697
15751,176,3,4,1,10.0,70,71,4.4151544355342685,72.0,343,298,1.4858773557530183,1.392612283633577,1845
15752,161,3,3,1,5.0,69,63,4.1443412066717755,83.0,335,251,1.4912513280732116,1.3588769911382217,1671
15753,176,3,3,1,4.0,72,69,4.175595259859688,65.0,333,283,1.61935972946482,1.3367528183009176,1768
15754,159,3,3,2,5.0,70,72,4.258915019957202,73.0,381,376,1.6429663002001658,1.392612283633577,2013
15755,170,3,4,1,4.0,71,74,4.379877406189684,63.0,375,348,1.631588328253238,1.4054932385256123,2014
15756,165,3,4,2,4.0,71,66,4.265372832316098,62.0,310,280,1.4746366515748413,1.392612283633577,1679
15757,161,3,2,1,4.0,72,59,3.8772795073830966,71.0,276,225,1.453173761903945,1.3184623205053285,1424
15758,154,3,3,1,272.0,72,61,3.976353643835253,82.0,285,249,1.4431723270012284,1.3481114856713152,1544
15759,148,3,4,1,15.0,68,72,4.284572294953817,88.0,351,323,1.582587535887981,1.298435801589627,1909
15760,157,4,3,1,6.0,65,70,4.151347725692716,92.0,338,295,1.4803421887365897,1.396999671219974,1784
15761,146,5,3,1,48.0,67,68,4.123105625617661,71.0,289,256,1.4397184637016933,1.3691038556058743,1628
15762,159,3,3,1,8.0,68,69,4.19604776684668,88.0,331,291,1.4498980416116356,1.2763452613426045,1737
15763,143,3,3,1,22.0,67,74,4.290915128445443,90.0,338,329,1.55523479881416,1.4326183300679207,1950
15764,172,3,3,1,20.0,73,72,4.161791450287818,71.0,347,283,1.4831304777411851,1.3881259789913998,1742
15765,146,3,3,1,26.0,69,67,4.019389807098026,77.0,314,243,1.524994838195378,1.3835365735581087,1626
15766,183,3,3,2,74.0,72,81,4.4496055862540596,57.0,423,401,1.672952691374451,1.4626737779454593,2182
15767,165,2,2,1,3.0,70,57,3.935979342530861,58.0,326,281,1.5589001622577283,1.3640546328884455,1579
15768,203,3,2,1,8.0,78,63,3.8858292384691198,51.0,335,305,1.6473032557366176,1.3691038556058743,1675
15769,176,3,2,1,12.0,73,65,3.996088014880467,52.0,329,305,1.6385100869349585,1.3588769911382217,1710
15770,161,3,2,1,3.0,73,68,3.8556541270345432,66.0,328,281,1.6535976917010051,1.3740303948169557,1683
15771,170,3,2,1,5.0,73,61,4.068531105601486,65.0,303,252,1.4563938230443614,1.3481114856713152,1535
15772,152,3,3,1,8.0,67,67,4.13022058844706,77.0,311,262,1.53975317897557,1.4012920835590674,1700
15773,187,3,2,1,3.0,72,59,4.011667600815287,46.0,278,274,1.4096066464289525,1.3588769911382217,1487
15774,170,3,2,1,22.0,72,62,3.8112778757700085,62.0,294,216,1.3247380861805318,1.3367528183009176,1401
15775,154,3,3,1,60.0,69,70,4.030890324639449,59.0,315,262,1.4595599466308458,1.3481114856713152,1597
15776,183,3,4,1,49.0,74,81,4.236078191550099,60.0,386,315,1.4687507892374685,1.4717169160496426,1904
15777,185,3,2,1,5.0,73,63,4.072238199292498,60.0,309,248,1.3691038556058743,1.3640546328884455,1500
15778,165,3,3,1,3.0,71,70,4.21953715646217,65.0,332,260,1.4746366515748413,1.3535647976324747,1669
15779,143,4,4,2,15.0,67,76,4.334546600055874,90.0,331,279,1.5089076184613552,0.9962288929513948,1833
15780,176,3,2,1,6.0,73,62,4.075935196471621,65.0,304,246,1.436201191916192,1.3308317646057786,1519
15781,159,3,3,1,6.0,70,75,4.226176889280873,77.0,349,262,1.3588769911382217,1.3308317646057786,1745
15782,154,3,2,1,12.0,70,64,4.019389807098026,58.0,310,221,1.3588769911382217,1.2913203187398075,1488
15783,176,4,3,1,3.0,72,70,4.284572294953817,73.0,351,295,1.5136524718106426,1.3881259789913998,1805
15784,194,2,3,1,16.0,76,65,3.902761357260756,63.0,346,225,1.4214526816086592,1.3881259789913998,1532
15785,154,3,3,1,23.0,73,61,3.915317320059243,78.0,300,241,1.4717169160496426,1.3119942346184028,1499
15786,172,3,3,1,4.0,72,66,4.189263512215989,67.0,307,244,1.3740303948169557,1.4012920835590674,1608
15787,159,3,3,1,7.0,71,71,4.094270950271881,66.0,336,291,1.4595599466308458,1.3119942346184028,1703
15788,179,4,3,2,3.0,74,67,4.232785473794877,33.0,335,316,1.4803421887365897,1.4054932385256123,1693
15789,183,2,3,1,9.0,73,67,4.222860937815382,65.0,326,317,1.572832342456985,1.3640546328884455,1757
15790,170,4,3,1,16.0,74,69,4.094270950271881,74.0,359,247,1.2913203187398075,1.3247380861805318,1639
15791,161,3,3,1,14.0,71,70,4.168710495702809,84.0,347,297,1.5182757199460604,1.4289675858306226,1825
15792,134,3,2,1,4.0,65,57,3.7224194364083982,54.0,275,257,1.4717169160496426,1.417583312645218,1443
15793,168,3,3,1,19.0,71,74,4.072238199292498,69.0,376,294,1.5476647089811362,1.396999671219974,1772
15794,181,3,4,1,125.0,73,76,4.328393927913123,73.0,340,310,1.465736890326896,1.3535647976324747,1824
15795,154,4,2,1,11.0,72,65,4.222860937815382,51.0,315,296,1.4626737779454593,1.3835365735581087,1656
15796,154,4,3,1,110.0,73,77,4.165255283040581,74.0,358,296,1.5437533966819692,1.3881259789913998,1836
15797,143,3,3,1,27.0,67,59,4.154837722659222,80.0,283,202,1.3367528183009176,1.3535647976324747,1498
15798,198,2,2,1,5.0,75,65,3.9723713117053268,54.0,351,271,1.4012920835590674,1.3640546328884455,1546
15799,146,2,2,1,5.0,70,65,3.9194759210559282,55.0,302,239,1.392612283633577,1.3740303948169557,1467
15800,157,3,3,1,3.0,71,75,4.265372832316098,62.0,334,292,1.465736890326896,1.417583312645218,1798
15801,183,3,3,1,31.0,74,80,4.229485053762256,55.0,391,313,1.4746366515748413,1.4717169160496426,1902
15802,152,3,3,1,4.0,69,67,4.126667707233817,83.0,325,237,1.4054932385256123,1.4289675858306226,1666
15803,165,2,2,1,18.0,69,68,4.038502993721818,77.0,329,253,1.4626737779454593,1.3367528183009176,1624
15804,152,3,2,1,132.0,72,66,3.935979342530861,63.0,319,280,1.4717169160496426,1.3535647976324747,1575
15805,154,4,2,1,3.0,69,56,3.7511661226171107,69.0,251,185,1.3367528183009176,1.3788396218579066,1286
15806,165,3,2,1,3.0,71,63,3.8985489805273272,65.0,327,244,1.4746366515748413,1.3535647976324747,1496
15807,159,3,3,1,5.0,71,62,4.042293240027026,83.0,287,224,1.4252465486463906,1.3640546328884455,1530
15808,165,3,2,1,11.0,71,71,4.007789715567548,64.0,365,287,1.537718545324583,1.3835365735581087,1720
15809,165,3,3,1,11.0,72,72,4.245910547493899,71.0,346,276,1.4858773557530183,1.396999671219974,1755
15810,161,3,3,1,3.0,70,70,4.105155240225724,75.0,333,258,1.3835365735581087,1.3367528183009176,1632
15811,196,3,3,3,93.0,74,81,4.382849839122776,66.0,397,368,1.520543522634296,1.4136356249281932,2018
15812,163,4,3,1,7.0,71,69,4.147848904442549,79.0,307,266,1.535660233235027,1.3535647976324747,1663
15813,172,2,2,1,23.0,75,65,4.086966245088166,54.0,305,263,1.4498980416116356,1.392612283633577,1565
15814,181,3,2,1,5.0,73,56,3.746420804930781,66.0,275,188,1.3367528183009176,1.3425100134968837,1315
15815,157,3,2,1,50.0,71,60,3.83808804779883,68.0,290,226,1.4054932385256123,1.3247380861805318,1417
15816,154,3,2,1,9.0,70,67,4.10153676580629,74.0,345,313,1.4746366515748413,1.396999671219974,1741
15817,163,4,3,3,33.0,72,76,4.192659756198557,70.0,372,308,1.50648771329857,1.3691038556058743,1843
15818,192,3,4,1,81.0,72,78,4.358898943540674,79.0,366,286,1.465736890326896,1.3788396218579066,1889
15819,176,4,2,1,10.0,74,67,4.030890324639449,67.0,334,251,1.4096066464289525,1.298435801589627,1548
15820,154,4,3,1,7.0,67,66,4.165255283040581,72.0,320,268,1.5227830126997552,1.3481114856713152,1704
15821,181,4,4,1,107.0,74,77,4.294076025710976,66.0,368,267,1.5015489517809617,1.3740303948169557,1811
15822,183,2,3,1,21.0,72,73,3.956320998414882,63.0,366,290,1.5417646344281224,1.3481114856713152,1714
15823,165,3,2,1,3.0,73,62,3.9400729303224864,47.0,327,240,1.3835365735581087,1.392612283633577,1482
15824,172,4,3,2,20.0,76,75,4.400558683966967,62.0,355,345,1.5417646344281224,1.3588769911382217,1907
15825,185,5,3,1,41.0,72,77,4.236078191550099,62.0,365,322,1.4687507892374685,1.4214526816086592,1839
15826,163,4,3,1,3.0,70,70,4.151347725692716,63.0,336,279,1.4054932385256123,1.396999671219974,1671
15827,157,5,3,1,3.0,71,72,4.281390285856145,71.0,324,269,1.298435801589627,1.3881259789913998,1729
15828,154,2,4,1,18.0,69,74,4.379877406189684,82.0,353,322,1.392612283633577,1.3588769911382217,1885
15829,203,3,3,1,15.0,78,72,4.340673182977126,52.0,339,324,1.5495881581091657,1.298435801589627,1759
15830,172,3,3,1,17.0,72,73,4.115953637505823,72.0,346,279,1.4498980416116356,1.392612283633577,1686
15831,150,4,3,2,21.0,67,70,4.226176889280873,73.0,305,328,1.5777794472527427,1.3588769911382217,1796
15832,170,4,4,2,22.0,69,78,4.443919177722688,86.0,368,322,1.557077128137304,1.396999671219974,1988
15833,165,3,3,1,5.0,73,65,4.158318947097563,61.0,309,294,1.6304056399335578,1.396999671219974,1692
15834,170,3,3,1,49.0,68,72,4.10153676580629,75.0,355,263,1.493880539808272,1.3247380861805318,1703
15835,170,5,3,1,7.0,70,79,4.229485053762256,78.0,384,268,1.4136356249281932,1.298435801589627,1824
15836,154,3,3,1,3.0,70,66,4.019389807098026,76.0,345,282,1.4775113193551406,1.396999671219974,1693
15837,183,2,3,1,4.0,69,67,4.222860937815382,89.0,376,268,1.4431723270012284,1.4252465486463906,1767
15838,183,3,3,1,32.0,74,75,4.123105625617661,73.0,361,279,1.4326183300679207,1.3835365735581087,1746
15839,172,4,3,2,37.0,73,73,4.2750048985348625,76.0,372,310,1.5495881581091657,1.3481114856713152,1890
15840,161,3,4,4,446.0,69,87,4.551078463090697,91.0,402,382,1.6268054862616488,1.4214526816086592,2288
15841,168,3,2,1,5.0,70,68,4.064813850824943,65.0,346,266,1.533577726591972,1.3640546328884455,1691
15842,168,3,2,1,7.0,71,60,3.902761357260756,55.0,282,225,1.4096066464289525,1.2913203187398075,1374
15843,137,3,3,1,3.0,65,72,4.265372832316098,87.0,294,269,1.4885839460327333,1.3740303948169557,1762
15844,179,3,2,1,3.0,73,60,3.820277413922505,53.0,330,235,1.50648771329857,1.3740303948169557,1462
15845,134,5,3,1,46.0,67,67,4.258915019957202,72.0,309,266,1.4431723270012284,1.3691038556058743,1684
15846,146,4,4,2,21.0,69,72,4.370923606578225,79.0,347,322,1.5777794472527427,1.3691038556058743,1934
15847,174,3,3,2,8.0,71,68,4.19942759058284,69.0,304,288,1.5271796258079011,1.3367528183009176,1705
15848,168,3,2,1,10.0,72,66,3.992164506944726,70.0,275,297,1.5476647089811362,1.392612283633577,1602
15849,190,3,3,1,7.0,74,66,4.094270950271881,72.0,310,264,1.4687507892374685,1.3640546328884455,1633
15850,216,3,3,1,13.0,76,62,3.833658625477635,58.0,320,238,1.392612283633577,1.3788396218579066,1442
15851,168,4,3,1,192.0,71,70,4.133764324515255,75.0,335,273,1.5872636973025485,1.396999671219974,1745
15852,172,4,4,1,9.0,73,69,4.168710495702809,78.0,360,289,1.4687507892374685,1.3588769911382217,1750
15853,172,2,2,1,4.0,71,64,4.090623489235047,62.0,332,269,1.4595599466308458,1.4289675858306226,1582
15854,174,4,2,1,6.0,71,64,3.9603518961524267,70.0,331,247,1.417583312645218,1.3184623205053285,1560
15855,148,4,4,1,29.0,71,77,4.379877406189684,80.0,353,345,1.6168012568351087,1.3535647976324747,1996
15856,141,4,2,1,258.0,68,70,3.9603518961524267,82.0,335,288,1.4326183300679207,1.392612283633577,1676
15857,165,3,3,1,13.0,72,73,4.258915019957202,74.0,349,323,1.520543522634296,1.4136356249281932,1857
15858,185,3,3,1,3.0,73,70,4.097908689044531,69.0,373,320,1.5476647089811362,1.4012920835590674,1808
15859,190,3,3,1,4.0,76,68,4.202799273419526,68.0,347,309,1.3247380861805318,1.3881259789913998,1715
15860,174,2,3,1,4.0,73,67,3.9441537984850497,73.0,335,270,1.4498980416116356,1.3835365735581087,1620
15861,174,3,3,1,5.0,72,68,4.202799273419526,70.0,351,292,1.5457199360997627,1.3788396218579066,1785
15862,154,3,3,1,32.0,69,66,4.064813850824943,78.0,325,251,1.3881259789913998,1.396999671219974,1638
15863,176,4,3,1,15.0,73,62,3.9842826037302554,78.0,342,234,1.4431723270012284,1.3308317646057786,1598
15864,146,3,3,1,250.0,72,70,4.1443412066717755,84.0,324,259,1.4775113193551406,1.396999671219974,1710
15865,165,4,3,1,7.0,74,72,4.236078191550099,69.0,367,324,1.557077128137304,1.4136356249281932,1856
15866,146,3,3,1,11.0,70,61,4.015534272870435,71.0,297,218,1.4054932385256123,1.3425100134968837,1484
15867,187,3,3,1,3.0,73,70,4.294076025710976,71.0,340,292,1.562489821742864,1.3835365735581087,1821
15868,148,4,3,1,6.0,69,67,4.2162055019449864,74.0,329,255,1.4595599466308458,1.3184623205053285,1697
15869,157,3,3,1,5.0,70,72,4.252427697213101,83.0,372,332,1.6180854379591356,1.3881259789913998,1959
15870,187,4,3,2,5.0,72,70,4.209518398423904,70.0,377,345,1.4803421887365897,1.298435801589627,1826
15871,174,3,3,1,3.0,70,68,4.255675067045749,78.0,346,248,1.4054932385256123,1.4326183300679207,1722
15872,159,3,3,1,6.0,69,65,4.011667600815287,72.0,294,257,1.3835365735581087,1.3881259789913998,1575
15873,179,3,2,1,3.0,74,56,4.049841906402857,68.0,280,241,1.5761462244678353,1.4252465486463906,1554
15874,176,4,3,1,15.0,72,70,4.079622161069973,66.0,334,206,1.4326183300679207,1.3788396218579066,1568
15875,159,3,2,1,5.0,69,64,3.890083026160439,83.0,314,300,1.524994838195378,1.3119942346184028,1651
15876,157,3,3,1,4.0,70,64,3.9069601383266948,80.0,305,216,1.3247380861805318,1.4012920835590674,1489
15877,163,2,4,1,32.0,69,72,4.161791450287818,87.0,380,293,1.4687507892374685,1.3740303948169557,1832
15878,172,3,3,1,6.0,73,68,3.996088014880467,72.0,358,251,1.465736890326896,1.396999671219974,1656
15879,163,3,3,1,5.0,74,71,3.952277742240961,65.0,358,298,1.5437533966819692,1.3367528183009176,1730
15880,154,4,3,1,12.0,70,74,4.226176889280873,78.0,367,336,1.4717169160496426,1.3588769911382217,1873
15881,176,4,3,1,9.0,73,67,4.265372832316098,76.0,332,244,1.4012920835590674,1.4012920835590674,1696
15882,170,3,3,1,10.0,70,71,4.202799273419526,76.0,358,264,1.4717169160496426,1.392612283633577,1766
15883,179,3,2,1,8.0,76,66,4.097908689044531,52.0,313,251,1.4214526816086592,1.396999671219974,1533
15884,168,4,3,1,6.0,70,69,4.2750048985348625,75.0,349,319,1.599137017997089,1.4012920835590674,1891
15885,159,3,4,1,6.0,70,67,4.151347725692716,73.0,350,242,1.3535647976324747,1.417583312645218,1653
15886,179,3,3,1,9.0,71,70,4.042293240027026,77.0,372,291,1.4214526816086592,1.392612283633577,1716
15887,161,3,3,3,40.0,73,74,4.268590769596987,72.0,345,321,1.562489821742864,1.3788396218579066,1880
15888,170,3,2,1,7.0,70,66,4.019389807098026,63.0,320,278,1.4964725796851872,1.392612283633577,1607
15889,157,4,4,1,181.0,72,81,4.43248042346365,89.0,398,335,1.537718545324583,1.417583312645218,2068
15890,181,3,3,1,20.0,73,70,4.061086369737861,68.0,353,274,1.4214526816086592,1.4054932385256123,1664
15891,159,3,2,1,3.0,71,60,3.8943229049609,65.0,354,211,1.4431723270012284,1.396999671219974,1508
15892,159,3,4,1,13.0,70,69,4.300376961256644,81.0,341,262,1.5136524718106426,1.4096066464289525,1787
15893,152,4,3,1,3.0,68,60,3.935979342530861,65.0,284,209,1.3691038556058743,1.392612283633577,1452
15894,174,2,3,1,3.0,72,67,3.915317320059243,67.0,354,259,1.5533727917527633,1.3835365735581087,1653
15895,141,3,2,1,6.0,67,66,4.126667707233817,84.0,340,238,1.4465648595477707,1.4012920835590674,1668
15896,183,3,3,1,75.0,73,72,4.268590769596987,75.0,315,316,1.5136524718106426,1.3481114856713152,1789
15897,174,3,3,1,9.0,71,68,4.185858988061498,76.0,274,238,1.5227830126997552,1.3367528183009176,1617
15898,185,3,3,1,4.0,73,61,4.003900540957704,66.0,312,256,1.5293379817722996,1.4289675858306226,1604
15899,154,3,3,1,51.0,70,77,4.3160092690119605,74.0,362,343,1.611562712266506,1.3308317646057786,1978
15900,161,4,4,2,174.0,70,76,4.37689890912139,80.0,380,317,1.50648771329857,1.3788396218579066,1955
15901,176,4,3,1,4.0,72,66,4.019389807098026,70.0,353,289,1.5744972839952205,1.3788396218579066,1743
15902,181,4,3,1,6.0,72,68,4.252427697213101,75.0,342,283,1.5533727917527633,1.4289675858306226,1799
15903,170,3,3,1,20.0,72,71,4.068531105601486,72.0,337,225,1.392612283633577,1.3691038556058743,1599
15904,170,3,2,1,4.0,71,62,3.9723713117053268,74.0,331,211,1.4054932385256123,1.4054932385256123,1533
15905,185,4,3,1,3.0,69,69,4.2750048985348625,70.0,348,300,1.4803421887365897,1.4096066464289525,1799
15906,157,3,3,1,4.0,71,65,4.158318947097563,75.0,324,273,1.60056406759735,1.4397184637016933,1753
15907,181,2,3,1,3.0,72,63,4.094270950271881,64.0,342,279,1.5417646344281224,1.4096066464289525,1718
15908,185,3,4,1,10.0,73,66,4.154837722659222,67.0,325,294,1.5417646344281224,1.3053227409632366,1686
15909,119,3,2,1,6.0,65,60,3.9236213270830116,64.0,302,266,1.4687507892374685,1.3881259789913998,1507
15910,179,3,3,1,6.0,71,60,4.030890324639449,83.0,318,232,1.4831304777411851,1.3053227409632366,1588
15911,161,4,3,2,22.0,72,76,4.352849103919916,72.0,335,314,1.3881259789913998,1.4096066464289525,1840
15912,163,3,3,1,96.0,73,66,3.9643705232359037,51.0,302,222,1.3053227409632366,1.3740303948169557,1439
15913,172,4,3,2,116.0,73,78,4.309776748395062,75.0,371,291,1.4054932385256123,1.392612283633577,1878
